t_s,q_des_deg,qd_des_deg_s,qdd_des_deg_s2,q_act_joint_deg,qd_act_joint_deg_s,e_pos_deg,e_vel_deg_s,tau_joint_ff_Nm,tau_joint_pd_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_ff_Nm,tau_motor_pd_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg,motor_vel_native
1.134000,-51.091744,494.561000,504.255338,0.001099,0.027466,-51.092843,494.533534,-0.470652,-0.454454,-0.925106,0.050000,-0.005883,-0.005681,0.038436,0.035244,20,0.087891,0
1.136000,-50.077361,519.571500,494.243776,0.001099,0.000000,-50.078460,519.571500,-0.464797,-0.427180,-0.891977,0.050000,-0.005810,-0.005340,0.038850,0.038448,20,0.087891,0
1.138000,-49.013458,544.068250,483.743477,0.001099,0.000000,-49.014557,544.068250,-0.458441,-0.399499,-0.857940,0.050000,-0.005731,-0.004994,0.039276,0.039516,20,0.087891,0
1.140000,-47.901088,568.026750,472.764826,0.001154,0.027466,-47.902242,567.999284,-0.451565,-0.371438,-0.823003,0.050000,-0.005645,-0.004643,0.039712,0.040584,21,0.092285,0
1.142000,-46.741351,591.423500,461.318679,0.001154,0.000000,-46.742505,591.423500,-0.444150,-0.342980,-0.787130,0.050000,-0.005552,-0.004287,0.040161,0.043788,21,0.092285,0
1.144000,-45.535394,614.235750,449.416355,0.001154,0.000000,-45.536548,614.235750,-0.436177,-0.314197,-0.750374,0.050000,-0.005452,-0.003927,0.040620,0.043788,21,0.092285,0
1.146000,-44.284408,636.440500,437.069622,0.001208,0.027466,-44.285616,636.413034,-0.427629,-0.285119,-0.712748,0.050000,-0.005345,-0.003564,0.041091,0.038448,22,0.096680,0
1.148000,-42.989632,658.015750,424.290690,0.001208,0.000000,-42.990840,658.015750,-0.418491,-0.255729,-0.674220,0.050000,-0.005231,-0.003197,0.041572,0.040584,22,0.096680,0
1.150000,-41.652345,678.940500,411.092196,0.001208,0.000000,-41.653553,678.940500,-0.408751,-0.226101,-0.634852,0.050000,-0.005109,-0.002826,0.042064,0.041652,22,0.096680,0
1.152000,-40.273870,699.193750,397.487191,0.001263,0.027466,-40.275133,699.166284,-0.398396,-0.196264,-0.594661,0.050000,-0.004980,-0.002453,0.042567,0.042720,23,0.101074,0
1.154000,-38.855570,718.755750,383.489129,0.001318,0.027466,-38.856888,718.728284,-0.387419,-0.166219,-0.553639,0.050000,-0.004843,-0.002078,0.043080,0.041652,24,0.105469,1
1.156000,-37.398847,737.607000,369.111851,0.001373,0.027466,-37.400220,737.579534,-0.375813,-0.136010,-0.511823,0.050000,-0.004698,-0.001700,0.043602,0.043788,25,0.109863,1
1.158000,-35.905142,755.728750,354.369575,0.001428,0.027466,-35.906570,755.701284,-0.363574,-0.105666,-0.469240,0.050000,-0.004545,-0.001321,0.044134,0.048060,26,0.114258,1
1.160000,-34.375932,773.103000,339.276878,0.001483,0.027466,-34.377415,773.075534,-0.350703,-0.075218,-0.425920,0.050000,-0.004384,-0.000940,0.044676,0.045924,27,0.118652,1
1.162000,-32.812730,789.713000,323.848686,0.001538,0.027466,-32.814268,789.685534,-0.337200,-0.044695,-0.381895,0.050000,-0.004215,-0.000559,0.045226,0.045924,28,0.123047,1
1.164000,-31.217080,805.542250,308.100254,0.001593,0.027466,-31.218673,805.514784,-0.323073,-0.014128,-0.337201,0.050000,-0.004038,-0.000177,0.045785,0.048060,29,0.127441,1
1.166000,-29.590561,820.574500,292.047155,0.001648,0.027466,-29.592209,820.547034,-0.308329,0.016452,-0.291877,0.050000,-0.003854,0.000206,0.046352,0.046992,30,0.131836,1
1.168000,-27.934782,834.795750,275.705263,0.001703,0.027466,-27.936485,834.768284,-0.292982,0.047017,-0.245965,0.050000,-0.003662,0.000588,0.046925,0.046992,31,0.136230,1
1.170000,-26.251378,848.191500,259.090739,0.001758,0.027466,-26.253136,848.164034,-0.277046,0.077535,-0.199511,0.050000,-0.003463,0.000969,0.047506,0.045924,32,0.140625,1
1.172000,-24.542016,860.748000,242.220011,0.001868,0.054932,-24.543884,860.693068,-0.260541,0.107961,-0.152580,0.050000,-0.003257,0.001350,0.048093,0.048060,34,0.149414,2
1.174000,-22.808386,872.453750,225.109763,0.001978,0.054932,-22.810364,872.398818,-0.243488,0.138294,-0.105194,0.050000,-0.003044,0.001729,0.048685,0.044856,36,0.158203,3
1.176000,-21.052201,883.296750,207.776914,0.002252,0.137329,-21.054453,883.159421,-0.225914,0.168446,-0.057468,0.050000,-0.002824,0.002106,0.049282,0.051264,41,0.180176,5
1.178000,-19.275199,893.266250,190.238603,0.002692,0.219727,-19.277891,893.046523,-0.207847,0.198428,-0.009419,0.050000,-0.002598,0.002480,0.049882,0.048060,49,0.215332,7
1.180000,-17.479136,902.352500,172.512173,0.003131,0.219727,-17.482267,902.132773,-0.189318,0.228257,0.038939,0.050000,-0.002366,0.002853,0.050487,0.050196,57,0.250488,7
1.182000,-15.665789,910.546250,154.615154,0.003571,0.219727,-15.669360,910.326523,-0.170364,0.257860,0.087497,0.050000,-0.002130,0.003223,0.051094,0.050196,65,0.285645,9
1.184000,-13.836951,917.839750,136.565243,0.004065,0.247192,-13.841016,917.592558,-0.151020,0.287193,0.136173,0.050000,-0.001888,0.003590,0.051702,0.051264,74,0.325195,10
1.186000,-11.994430,924.225750,118.380289,0.004779,0.357056,-11.999209,923.868694,-0.131327,0.316196,0.184868,0.050000,-0.001642,0.003952,0.052311,0.052332,87,0.382324,9
1.188000,-10.140048,929.697500,100.078273,0.005383,0.302124,-10.145431,929.395376,-0.111328,0.344973,0.233645,0.050000,-0.001392,0.004312,0.052921,0.051264,98,0.430664,11
1.190000,-8.275640,934.250250,81.677295,0.006042,0.329590,-8.281682,933.920660,-0.091067,0.373366,0.282299,0.050000,-0.001138,0.004667,0.053529,0.052332,110,0.483398,12
1.192000,-6.403047,937.879250,63.195549,0.006702,0.329590,-6.409749,937.549660,-0.070590,0.401403,0.330813,0.050000,-0.000882,0.005018,0.054135,0.054468,122,0.536133,13
1.194000,-4.524123,940.580250,44.651312,0.007416,0.357056,-4.531539,940.223194,-0.049944,0.429027,0.379084,0.050000,-0.000624,0.005363,0.054739,0.052332,135,0.593262,11
1.196000,-2.640726,942.351500,26.062922,0.008130,0.357056,-2.648856,941.994444,-0.029178,0.456242,0.427064,0.050000,-0.000365,0.005703,0.055338,0.053400,148,0.650391,9
1.198000,-0.754717,943.191000,7.448759,0.008624,0.247192,-0.763341,942.943808,-0.008343,0.483066,0.474723,0.050000,-0.000104,0.006038,0.055934,0.055536,157,0.689941,8
1.200000,1.132038,943.097750,-11.172770,0.009009,0.192261,1.123029,942.905489,0.012513,0.509385,0.521898,0.050000,0.000156,0.006367,0.056524,0.051264,164,0.720703,5
1.202000,3.017674,942.072000,-29.783250,0.009283,0.137329,3.008391,941.934671,0.033339,0.535201,0.568540,0.050000,0.000417,0.006690,0.057107,0.054468,169,0.742676,3
1.204000,4.900326,940.114500,-48.364280,0.009393,0.054932,4.890933,940.059568,0.054084,0.560504,0.614589,0.050000,0.000676,0.007006,0.057682,0.056604,171,0.751465,1
1.206000,6.778132,937.227250,-66.897484,0.009393,0.000000,6.768739,937.227250,0.074700,0.585240,0.659941,0.050000,0.000934,0.007316,0.058249,0.056604,171,0.751465,0
1.208000,8.649235,933.413500,-85.364535,0.009393,0.000000,8.639842,933.413500,0.095138,0.609369,0.704507,0.050000,0.001189,0.007617,0.058806,0.060876,171,0.751465,0
1.210000,10.511786,928.676750,-103.747174,0.009393,0.000000,10.502393,928.676750,0.115351,0.632895,0.748246,0.050000,0.001442,0.007911,0.059353,0.056604,171,0.751465,0
1.212000,12.363942,923.021250,-122.027222,0.009448,0.027466,12.354494,922.993784,0.135292,0.655780,0.791072,0.050000,0.001691,0.008197,0.059888,0.060876,172,0.755859,0
1.214000,14.203871,916.453500,-140.186602,0.009448,0.000000,14.194423,916.453500,0.154918,0.678045,0.832963,0.050000,0.001936,0.008476,0.060412,0.058740,172,0.755859,0
1.216000,16.029756,908.979500,-158.207358,0.009503,0.027466,16.020253,908.952034,0.174187,0.699611,0.873798,0.050000,0.002177,0.008745,0.060922,0.061944,173,0.760254,0
1.218000,17.839789,900.606250,-176.071670,0.009558,0.027466,17.830231,900.578784,0.193059,0.720499,0.913558,0.050000,0.002413,0.009006,0.061419,0.063012,174,0.764648,1
1.220000,19.632181,891.342750,-193.761872,0.009558,0.000000,19.622623,891.342750,0.211498,0.740689,0.952188,0.050000,0.002644,0.009259,0.061902,0.068352,174,0.764648,1
1.222000,21.405160,881.197750,-211.260472,0.009613,0.027466,21.395547,881.170284,0.229469,0.760118,0.989587,0.050000,0.002868,0.009501,0.062370,0.063012,175,0.769043,1
1.224000,23.156972,870.181250,-228.550165,0.009668,0.027466,23.147304,870.153784,0.246941,0.778809,1.025750,0.050000,0.003087,0.009735,0.062822,0.059808,176,0.773438,1
1.226000,24.885885,858.304250,-245.613856,0.009668,0.000000,24.876217,858.304250,0.263886,0.796745,1.060631,0.050000,0.003299,0.009959,0.063258,0.057672,176,0.773438,1
1.228000,26.590189,845.578750,-262.434670,0.009723,0.027466,26.580466,845.551284,0.280279,0.813863,1.094142,0.050000,0.003503,0.010173,0.063677,0.061944,177,0.777832,0
1.230000,28.268200,832.017250,-278.995973,0.009723,0.000000,28.258477,832.017250,0.296099,0.830206,1.126305,0.050000,0.003701,0.010378,0.064079,0.059808,177,0.777832,0
1.232000,29.918258,817.632750,-295.281390,0.009723,0.000000,29.908535,817.632750,0.311327,0.845713,1.157040,0.050000,0.003892,0.010571,0.064463,0.059808,177,0.777832,0
1.234000,31.538731,802.439500,-311.274816,0.009723,0.000000,31.529008,802.439500,0.325948,0.860384,1.186332,0.050000,0.004074,0.010755,0.064829,0.066216,177,0.777832,0
1.236000,33.128016,786.453000,-326.960436,0.009778,0.027466,33.118238,786.425534,0.339951,0.874189,1.214140,0.050000,0.004249,0.010927,0.065177,0.067284,178,0.782227,0
1.238000,34.684543,769.688750,-342.322740,0.009778,0.000000,34.674765,769.688750,0.353327,0.887159,1.240487,0.050000,0.004417,0.011089,0.065506,0.063012,178,0.782227,0
1.240000,36.206771,752.163500,-357.346536,0.009778,0.000000,36.196993,752.163500,0.366073,0.899237,1.265310,0.050000,0.004576,0.011240,0.065816,0.068352,178,0.782227,0
1.242000,37.693197,733.894500,-372.016967,0.009778,0.000000,37.683419,733.894500,0.378185,0.910426,1.288611,0.050000,0.004727,0.011380,0.066108,0.066216,178,0.782227,0
1.244000,39.142349,714.899500,-386.319527,0.009833,0.027466,39.132516,714.872034,0.389665,0.920699,1.310364,0.050000,0.004871,0.011509,0.066380,0.070488,179,0.786621,0
1.246000,40.552795,695.197750,-400.240073,0.009833,0.000000,40.542962,695.197750,0.400517,0.930091,1.330608,0.050000,0.005006,0.011626,0.066633,0.066216,179,0.786621,0
1.248000,41.923140,674.808750,-413.764839,0.009833,0.000000,41.913307,674.808750,0.410748,0.938549,1.349297,0.050000,0.005134,0.011732,0.066866,0.067284,179,0.786621,0
1.250000,43.252030,653.752250,-426.880452,0.009833,0.000000,43.242197,653.752250,0.420367,0.946079,1.366445,0.050000,0.005255,0.011826,0.067081,0.066216,179,0.786621,0
1.252000,44.538149,632.049000,-439.573941,0.009833,0.000000,44.528316,632.049000,0.429385,0.952673,1.382058,0.050000,0.005367,0.011908,0.067276,0.067284,179,0.786621,0
1.254000,45.780226,609.721250,-451.832755,0.009833,0.000000,45.770393,609.721250,0.437817,0.958325,1.396141,0.050000,0.005473,0.011979,0.067452,0.067284,179,0.786621,0
1.256000,46.977034,586.790500,-463.644772,0.009833,0.000000,46.967201,586.790500,0.445677,0.963029,1.408706,0.050000,0.005571,0.012038,0.067609,0.064080,179,0.786621,0
1.258000,48.127388,563.279000,-474.998310,0.009888,0.027466,48.117500,563.251534,0.452983,0.966765,1.419748,0.050000,0.005662,0.012085,0.067747,0.067284,180,0.791016,0
1.260000,49.230150,539.211000,-485.882144,0.009888,0.000000,49.220262,539.211000,0.459753,0.969575,1.429328,0.050000,0.005747,0.012120,0.067867,0.066216,180,0.791016,0
