t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.274000,55.531532,357.200500,-548.074297,3.243164,112.060547,122.872828,52.288368,234.327672,-17.137634,40.593957,40.593957,23.456322,0.160200,-0.206305,-0.206305,-0.209328,-2952,-158
1.276000,56.218477,329.574500,-554.854171,3.484863,120.849609,122.670506,52.733614,206.903994,-17.352512,40.426163,40.426163,23.073652,0.160200,-0.200326,-0.200326,-0.205056,-3172,-175
1.278000,56.849830,301.622500,-561.085374,3.673828,94.482422,119.851698,53.176002,181.770802,-17.550087,40.296352,40.296352,22.746265,0.160200,-0.195210,-0.195210,-0.200784,-3344,-142
1.280000,57.424967,273.372000,-566.761744,3.879272,102.722168,118.138745,53.545695,155.233255,-17.730143,40.091278,40.091278,22.361135,0.160200,-0.189193,-0.189193,-0.195444,-3531,-147
1.282000,57.943318,244.851250,-571.877668,4.070435,95.581055,115.882976,53.872883,128.968274,-17.892482,39.861289,39.861289,21.968807,0.160200,-0.183063,-0.183063,-0.189036,-3705,-156
1.284000,58.404372,216.088500,-576.428088,4.267090,98.327637,114.127442,54.137282,101.961058,-18.036925,39.574509,39.574509,21.537584,0.160200,-0.176325,-0.176325,-0.180492,-3884,-125
1.286000,58.807672,187.112000,-580.408504,4.464844,98.876953,112.602393,54.342828,74.509607,-18.163312,39.238889,39.238889,21.075577,0.160200,-0.169106,-0.169106,-0.175152,-4064,-129
1.288000,59.152820,157.950750,-583.814980,4.635132,85.144043,109.856558,54.517688,48.094192,-18.271502,38.899928,38.899928,20.628426,0.160200,-0.162119,-0.162119,-0.167676,-4219,-120
1.290000,59.439475,128.633000,-586.644146,4.813110,88.989258,107.769828,54.626365,20.863172,-18.361377,38.500528,38.500528,20.139151,0.160200,-0.154474,-0.154474,-0.163404,-4381,-115
1.292000,59.667352,99.188000,-588.893206,4.964722,75.805664,104.573412,54.702630,-5.385412,-18.432837,38.095647,38.095647,19.662811,0.160200,-0.147031,-0.147031,-0.153792,-4519,-101
1.294000,59.836227,69.645250,-590.559936,5.080078,57.678223,99.883893,54.756149,-30.238643,-18.485801,37.699239,37.699239,19.213439,0.160200,-0.140010,-0.140010,-0.148452,-4624,-89
1.296000,59.945933,40.033500,-591.642687,5.195435,57.678223,95.663326,54.750498,-55.629826,-18.520211,37.252135,37.252135,18.731924,0.160200,-0.132486,-0.132486,-0.139908,-4729,-88
1.298000,59.996361,10.382000,-592.140388,5.289917,47.241211,90.821114,54.706444,-80.439114,-18.536029,36.788375,36.788375,18.252346,0.160200,-0.124993,-0.124993,-0.132432,-4815,-71
1.300000,59.987461,-19.279750,-592.052549,5.378906,44.494629,86.188466,54.608555,-105.468216,-18.533237,36.283196,36.283196,17.749958,0.160200,-0.117143,-0.117143,-0.123888,-4896,-66
1.302000,59.919242,-48.922500,-591.379254,5.462402,41.748047,81.744424,54.456840,-130.666924,-18.511839,35.737478,35.737478,17.225639,0.160200,-0.108951,-0.108951,-0.117480,-4972,-65
1.304000,59.791771,-78.516750,-590.121171,5.539307,38.452148,77.415196,54.252464,-155.931946,-18.471857,35.153839,35.153839,16.681982,0.160200,-0.100456,-0.100456,-0.107868,-5042,-53
1.306000,59.605175,-108.033250,-588.279543,5.606323,33.508301,73.024507,53.998852,-181.057757,-18.413338,34.538256,34.538256,16.124919,0.160200,-0.091752,-0.091752,-0.100392,-5103,-47
1.308000,59.359638,-137.443000,-585.856191,5.656860,25.268555,68.248912,53.702778,-205.691912,-18.336344,33.901610,33.901610,15.565266,0.160200,-0.083007,-0.083007,-0.091848,-5149,-37
1.310000,59.055403,-166.716750,-582.853512,5.709595,26.367188,64.060739,53.345808,-230.777489,-18.240963,33.214573,33.214573,14.973610,0.160200,-0.073763,-0.073763,-0.087576,-5197,-32
1.312000,58.692771,-195.825750,-579.274475,5.756836,23.620605,60.016726,52.935935,-255.842476,-18.127300,32.490961,32.490961,14.363661,0.160200,-0.064232,-0.064232,-0.075828,-5240,-28
1.314000,58.272100,-224.741000,-575.122619,5.795288,19.226074,55.937661,52.476812,-280.678661,-17.995481,31.736959,31.736959,13.741478,0.160200,-0.054511,-0.054511,-0.064080,-5275,-17
1.316000,57.793807,-253.434250,-570.402050,5.816162,10.437012,51.387596,51.977645,-304.821846,-17.845652,30.967097,30.967097,13.121445,0.160200,-0.044823,-0.044823,-0.052332,-5294,-9
1.318000,57.258363,-281.876750,-565.117435,5.826050,4.943848,46.743221,51.432313,-328.619971,-17.677978,30.171028,30.171028,12.493050,0.160200,-0.035004,-0.035004,-0.046992,-5303,-3
1.320000,56.666300,-310.040500,-559.274000,5.827148,0.549316,42.123830,50.839152,-352.164330,-17.492644,29.345996,29.345996,11.853352,0.160200,-0.025009,-0.025009,-0.035244,-5304,0
1.322000,56.018201,-337.897750,-552.877525,5.827148,0.000000,37.911447,50.191053,-375.809197,-17.289855,28.480857,28.480857,11.191002,0.160200,-0.014659,-0.014659,-0.025632,-5304,0
1.324000,55.314709,-365.420750,-545.934333,5.827148,0.000000,34.120303,49.487561,-399.541053,-17.069832,27.575528,27.575528,10.505696,0.160200,-0.003951,-0.003951,-0.013884,-5304,0
1.326000,54.556518,-392.582500,-538.451290,5.824951,-1.098633,30.598409,48.731567,-423.180909,-16.832817,26.635151,26.635151,9.802334,0.160200,0.007039,0.007039,-0.005340,-5302,1
1.328000,53.744379,-419.356000,-530.435797,5.822754,-1.098633,27.428705,47.921625,-446.784705,-16.579069,25.657741,25.657741,9.078673,0.160200,0.018346,0.018346,0.005340,-5300,2
1.330000,52.879094,-445.714750,-521.895780,5.817261,-2.746582,24.411176,47.061833,-470.125926,-16.308863,24.650112,24.650112,8.341249,0.160200,0.029868,0.029868,0.019224,-5295,4
1.332000,51.961520,-471.632750,-512.839683,5.811768,-2.746582,21.695400,46.149752,-493.328150,-16.022493,23.608405,23.608405,7.585911,0.160200,0.041670,0.041670,0.030972,-5290,7
1.334000,50.992563,-497.084500,-503.276461,5.798584,-6.591797,18.866681,45.193979,-515.951181,-15.720269,22.546303,22.546303,6.826033,0.160200,0.053543,0.053543,0.042720,-5278,14
1.336000,49.973182,-522.044750,-493.215571,5.777710,-10.437012,15.936311,44.195472,-537.981061,-15.402516,21.464719,21.464719,6.062203,0.160200,0.065478,0.065478,0.048060,-5259,16
1.338000,48.904384,-546.488500,-482.666963,5.755737,-10.986328,13.244047,43.148647,-559.732547,-15.069575,20.354262,20.354262,5.284687,0.160200,0.077627,0.077627,0.067284,-5239,20
1.340000,47.787228,-570.392000,-471.641066,5.731567,-12.084961,10.711147,42.055661,-581.103147,-14.721802,19.218227,19.218227,4.496425,0.160200,0.089943,0.089943,0.076896,-5217,22
1.342000,46.622816,-593.731750,-460.148784,5.700806,-15.380859,8.101946,40.922010,-601.833696,-14.359567,18.064973,18.064973,3.705407,0.160200,0.102303,0.102303,0.087576,-5189,29
1.344000,45.412301,-616.484000,-448.201482,5.666748,-17.028809,5.588871,39.745553,-622.072871,-13.983253,16.890411,16.890411,2.907158,0.160200,0.114776,0.114776,0.100392,-5158,33
1.346000,44.156880,-638.626500,-435.810972,5.626099,-20.324707,2.997513,38.530781,-641.624013,-13.593257,15.701108,15.701108,2.107851,0.160200,0.127265,0.127265,0.115344,-5121,38
1.348000,42.857795,-660.137750,-422.989509,5.567871,-29.113770,-0.213615,37.289924,-659.924135,-13.189989,14.515429,14.515429,1.325440,0.000000,-0.020710,-0.020710,0.126024,-5068,54
1.350000,41.516329,-680.996500,-409.749770,5.504150,-31.860352,-3.378289,36.012179,-677.618211,-12.773869,13.314575,13.314575,0.540705,-0.160200,-0.168649,-0.168649,-0.021360,-5010,29
1.352000,40.133809,-701.181500,-396.104847,5.486572,-8.789062,-3.919366,34.647237,-697.262134,-12.345330,12.018814,12.018814,-0.326516,-0.160200,-0.155098,-0.155098,-0.171948,-4994,-33
1.354000,38.711603,-720.673000,-382.068234,5.563477,38.452148,0.317785,33.148126,-720.990785,-11.904813,10.558095,10.558095,-1.346718,0.000000,0.021042,0.021042,-0.153792,-5064,-86
1.356000,37.251117,-739.452250,-367.653811,5.711792,74.157715,7.701778,31.539325,-747.154028,-11.452772,8.978305,8.978305,-2.474467,0.160200,0.198864,0.198864,0.018156,-5199,-88
1.358000,35.753794,-757.500000,-352.875831,5.801880,45.043945,11.435995,29.951914,-768.935995,-10.989668,7.489916,7.489916,-3.499752,0.160200,0.214884,0.214884,0.197580,-5281,0
1.360000,34.221117,-774.798750,-337.748907,5.753540,-24.169922,7.875403,28.467577,-782.674153,-10.515971,6.213877,6.213877,-4.302094,0.160200,0.227420,0.227420,0.213600,-5237,92
1.362000,32.654599,-791.331500,-322.287999,5.595337,-79.101562,-0.822293,27.059262,-790.509207,-10.032160,5.093940,5.093940,-4.938220,-0.160200,-0.083040,-0.083040,0.225348,-5093,159
1.364000,31.055791,-807.081500,-306.508394,5.385498,-104.919434,-11.232007,25.670293,-795.849493,-9.538721,4.031051,4.031051,-5.507670,-0.160200,-0.074143,-0.074143,-0.082236,-4902,102
1.366000,29.426273,-822.033500,-290.425697,5.278931,-53.283691,-15.437176,24.147342,-806.596324,-9.036147,2.780264,2.780264,-6.255883,-0.160200,-0.062452,-0.062452,-0.074760,-4805,8
1.368000,27.767657,-836.172500,-274.055810,5.284424,2.746582,-13.618800,22.483233,-822.553700,-8.524936,1.339987,1.339987,-7.184948,-0.160200,-0.047935,-0.047935,-0.065148,-4810,-24
1.370000,26.081583,-849.485000,-257.414922,5.315186,15.380859,-10.718834,20.766397,-838.766166,-8.005594,-0.141551,-0.141551,-8.147145,-0.160200,-0.032901,-0.032901,-0.045924,-4838,-23
1.372000,24.369717,-861.957250,-240.519488,5.339355,12.084961,-8.438455,19.030362,-853.518795,-7.478630,-1.611015,-1.611015,-9.089645,-0.160200,-0.018174,-0.018174,-0.036312,-4860,-16
1.374000,22.633754,-873.577000,-223.386214,5.355835,8.239746,-6.770635,17.277919,-866.806365,-6.944560,-3.066362,-3.066362,-10.010922,-0.160200,-0.003779,-0.003779,-0.016020,-4875,-7
1.376000,20.875409,-884.333250,-206.032044,5.359131,1.647949,-5.928776,15.516278,-878.404474,-6.403903,-4.498645,-4.498645,-10.902548,-0.160200,0.010152,0.010152,-0.002136,-4878,1
1.378000,19.096421,-894.214750,-188.474137,5.352539,-3.295898,-5.665488,13.743882,-888.549262,-5.857182,-5.913071,-5.913071,-11.770252,-0.160200,0.023710,0.023710,0.009612,-4872,6
1.380000,17.298550,-903.212000,-170.729857,5.347046,-2.746582,-5.373598,11.951504,-897.838402,-5.304922,-7.326512,-7.326512,-12.631435,-0.160200,0.037166,0.037166,0.023496,-4867,6
1.382000,15.483573,-911.316250,-152.816750,5.338257,-4.394531,-5.275691,10.145316,-906.040559,-4.747655,-8.730624,-8.730624,-13.478279,-0.160200,0.050398,0.050398,0.039516,-4859,9
1.384000,13.653285,-918.519500,-134.752529,5.326172,-6.042480,-5.352370,8.327113,-913.167130,-4.185911,-10.124351,-10.124351,-14.310262,-0.160200,0.063398,0.063398,0.046992,-4848,13
1.386000,11.809495,-924.814250,-116.555057,5.307495,-9.338379,-5.750971,6.502000,-919.063279,-3.620225,-11.501428,-11.501428,-15.121653,-0.160200,0.076076,0.076076,0.063012,-4831,20
1.388000,9.954028,-930.194250,-98.242329,5.281128,-13.183594,-6.494233,4.672900,-923.700017,-3.051133,-12.859307,-12.859307,-15.910440,-0.160200,0.088401,0.088401,0.074760,-4807,20
1.390000,8.088718,-934.654750,-79.832454,5.259155,-10.986328,-6.943443,2.829563,-927.711307,-2.479175,-14.216209,-14.216209,-16.695384,-0.160200,0.100665,0.100665,0.088644,-4787,19
1.392000,6.215409,-938.191000,-61.343636,5.236084,-11.535645,-7.402663,0.979325,-930.788337,-1.904887,-15.561623,-15.561623,-17.466511,-0.160200,0.112714,0.112714,0.101460,-4766,17
1.394000,4.335954,-940.799250,-42.794157,5.206421,-14.831543,-8.145551,-0.870467,-932.653699,-1.328812,-16.885578,-16.885578,-18.214391,-0.160200,0.124400,0.124400,0.113208,-4739,27
1.396000,2.452212,-942.477500,-24.202362,5.171265,-17.578125,-9.088808,-2.719053,-933.388692,-0.751491,-18.188963,-18.188963,-18.940453,-0.160200,0.135745,0.135745,0.124956,-4707,33
1.398000,0.566044,-943.223750,-5.586634,5.125122,-23.071289,-10.487056,-4.559078,-932.736694,-0.173464,-19.462163,-19.462163,-19.635628,-0.160200,0.146607,0.146607,0.131364,-4665,46
1.400000,-1.320683,-943.037000,13.034619,5.060303,-32.409668,-12.679318,-6.380986,-930.357682,0.404725,-20.692573,-20.692573,-20.287848,-0.160200,0.156798,0.156798,0.147384,-4606,59
1.402000,-3.206104,-941.918000,31.642982,4.981201,-39.550781,-15.366464,-8.187305,-926.551536,0.982534,-21.887192,-21.887192,-20.904658,-0.160200,0.166435,0.166435,0.156996,-4534,61
1.404000,-5.088355,-939.867500,50.220055,4.883423,-48.889160,-18.718734,-9.971778,-921.148766,1.559422,-23.038693,-23.038693,-21.479271,-0.160200,0.175414,0.175414,0.164472,-4445,69
1.406000,-6.965574,-936.887750,68.747467,4.755981,-63.720703,-23.218930,-11.721555,-913.668820,2.134847,-24.129719,-24.129719,-21.994872,-0.160200,0.183470,0.183470,0.173016,-4329,89
1.408000,-8.835906,-932.981250,87.206899,4.634033,-60.974121,-26.994450,-13.469939,-905.986800,2.708268,-25.216244,-25.216244,-22.507976,-0.160200,0.191487,0.191487,0.184764,-4218,96
1.410000,-10.697499,-928.152250,105.580095,4.485718,-74.157715,-31.710776,-15.183217,-896.441474,3.279144,-26.245740,-26.245740,-22.966596,-0.160200,0.198653,0.198653,0.190104,-4083,109
1.412000,-12.548515,-922.405750,123.848887,4.326416,-79.650879,-36.504786,-16.874931,-885.900964,3.846938,-27.242813,-27.242813,-23.395875,-0.160200,0.205361,0.205361,0.198648,-3938,121
1.414000,-14.387122,-915.746750,141.995211,4.152832,-86.791992,-41.533507,-18.539954,-874.213243,4.411111,-28.201229,-28.201229,-23.790118,-0.160200,0.211521,0.211521,0.203988,-3780,129
1.416000,-16.211502,-908.182250,160.001122,3.969360,-91.735840,-46.553740,-20.180862,-861.628510,4.971129,-29.127154,-29.127154,-24.156025,-0.160200,0.217238,0.217238,0.209328,-3613,123
1.418000,-18.019851,-899.719750,177.848815,3.784790,-92.285156,-51.126882,-21.804641,-848.592868,5.526457,-30.033251,-30.033251,-24.506794,-0.160200,0.222719,0.222719,0.216804,-3445,147
1.420000,-19.810381,-890.367750,195.520641,3.602417,-91.186523,-55.132846,-23.412798,-835.234904,6.076564,-30.922816,-30.922816,-24.846251,-0.160200,0.228023,0.228023,0.222144,-3279,135
1.422000,-21.581322,-880.135250,212.999126,3.422241,-90.087891,-58.628350,-25.003563,-821.506900,6.620923,-31.793780,-31.793780,-25.172857,-0.160200,0.233126,0.233126,0.228552,-3115,148
1.424000,-23.330922,-869.032250,230.266985,3.234375,-93.933105,-62.158826,-26.565297,-806.873424,7.159008,-32.628674,-32.628674,-25.469666,-0.160200,0.237764,0.237764,0.233892,-2944,142
1.426000,-25.057451,-857.069750,247.307143,3.032227,-101.074219,-66.050365,-28.089678,-791.019385,7.690297,-33.416187,-33.416187,-25.725890,-0.160200,0.241767,0.241767,0.238164,-2760,158
1.428000,-26.759201,-844.260000,264.102750,2.821289,-105.468750,-69.992204,-29.580490,-774.267796,8.214274,-34.164600,-34.164600,-25.950326,-0.160200,0.245274,0.245274,0.246708,-2568,157
1.430000,-28.434491,-830.615500,280.637198,2.590576,-115.356445,-74.528628,-31.025067,-756.086872,8.730424,-34.855788,-34.855788,-26.125364,-0.160200,0.248009,0.248009,0.246708,-2358,189
1.432000,-30.081663,-816.149500,296.894136,2.366455,-112.060547,-78.281820,-32.448118,-737.867680,9.238241,-35.531280,-35.531280,-26.293039,-0.160200,0.250629,0.250629,0.252048,-2154,194
1.434000,-31.699089,-800.876250,312.857488,2.135742,-115.356445,-81.989282,-33.834831,-718.886968,9.737221,-36.168113,-36.168113,-26.430892,-0.160200,0.252783,0.252783,0.272340,-1944,182
1.436000,-33.285168,-784.811250,328.511469,1.883057,-126.342773,-86.424631,-35.168225,-698.386619,10.226867,-36.741198,-36.741198,-26.514331,-0.160200,0.254086,0.254086,0.253116,-1714,194
1.438000,-34.838334,-767.970500,343.840600,1.640259,-121.398926,-89.922061,-36.478593,-678.048439,10.706690,-37.301040,-37.301040,-26.594350,-0.160200,0.255337,0.255337,0.252048,-1493,188
1.440000,-36.357050,-750.369750,358.829722,1.401855,-119.201660,-92.850021,-37.758905,-657.519729,11.176207,-37.836573,-37.836573,-26.660366,-0.160200,0.256368,0.256368,0.254184,-1276,213
1.442000,-37.839813,-732.027250,373.464013,1.165649,-118.103027,-95.375321,-39.005462,-636.651929,11.634942,-38.342622,-38.342622,-26.707680,-0.160200,0.257108,0.257108,0.250980,-1061,191
1.444000,-39.285159,-712.961000,387.729003,0.900879,-132.385254,-99.076315,-40.186038,-613.884685,12.082428,-38.769456,-38.769456,-26.687028,-0.160200,0.256785,0.256785,0.255252,-820,178
1.446000,-40.691657,-693.189500,401.610584,0.608643,-146.118164,-103.780500,-41.300300,-589.409000,12.518208,-39.120176,-39.120176,-26.601968,-0.160200,0.255456,0.255456,0.254184,-554,208
1.448000,-42.057917,-672.732500,415.095030,0.302124,-153.259277,-108.728377,-42.360041,-564.004123,12.941832,-39.416616,-39.416616,-26.474784,-0.160200,0.253469,0.253469,0.254184,-275,227
1.450000,-43.382587,-651.610500,428.169007,-0.005493,-153.808594,-113.236399,-43.377094,-538.374101,13.352863,-39.679325,-39.679325,-26.326462,-0.160200,0.251151,0.251151,0.255252,5,206
1.452000,-44.664359,-629.844250,440.819586,-0.310913,-152.709961,-117.183755,-44.353446,-512.660495,13.750872,-39.912160,-39.912160,-26.161289,-0.160200,0.248570,0.248570,0.253116,283,209
1.454000,-45.901964,-607.455000,453.034259,-0.605347,-147.216797,-120.187059,-45.296617,-487.267941,14.135443,-40.127434,-40.127434,-25.991992,-0.160200,0.245925,0.245925,0.249912,551,203
1.456000,-47.094179,-584.465000,464.800946,-0.874512,-134.582520,-121.626605,-46.219667,-462.838395,14.506172,-40.345469,-40.345469,-25.839297,-0.160200,0.243539,0.243539,0.250980,796,212
1.458000,-48.239824,-560.897000,476.108012,-1.151367,-138.427734,-123.306718,-47.088457,-437.590282,14.862668,-40.511336,-40.511336,-25.648668,-0.160200,0.240560,0.240560,0.242436,1048,179
1.460000,-49.337767,-536.774500,486.944275,-1.440308,-144.470215,-125.423068,-47.897459,-411.351432,15.204552,-40.618172,-40.618172,-25.413620,-0.160200,0.236888,0.236888,0.242436,1311,192
1.462000,-50.386922,-512.121000,497.299021,-1.725952,-142.822266,-127.162988,-48.660970,-384.958012,15.531459,-40.690550,-40.690550,-25.159091,-0.160200,0.232911,0.232911,0.239232,1571,202
1.464000,-51.386251,-486.961250,507.162010,-2.020386,-147.216797,-129.168369,-49.365865,-357.792881,15.843041,-40.708539,-40.708539,-24.865498,-0.160200,0.228323,0.228323,0.232824,1839,196
1.466000,-52.334767,-461.320250,516.523489,-2.280762,-130.187988,-129.270331,-50.054005,-332.049919,16.138961,-40.739652,-40.739652,-24.600691,-0.160200,0.224186,0.224186,0.232824,2076,189
1.468000,-53.231532,-435.222750,525.374201,-2.529053,-124.145508,-128.757848,-50.702479,-306.464902,16.418902,-40.745830,-40.745830,-24.326928,-0.160200,0.219908,0.219908,0.222144,2302,183
1.470000,-54.075658,-408.694750,533.705393,-2.781738,-126.342773,-128.516341,-51.293920,-280.178409,16.682559,-40.699947,-40.699947,-24.017388,-0.160200,0.215072,0.215072,0.218940,2532,166
1.472000,-54.866311,-381.763000,541.508828,-3.031128,-124.694824,-128.134189,-51.835183,-253.628811,16.929646,-40.614442,-40.614442,-23.684796,-0.160200,0.209875,0.209875,0.216804,2759,159
1.474000,-55.602710,-354.453500,548.776788,-3.280518,-124.694824,-127.790253,-52.322192,-226.663247,17.159894,-40.483801,-40.483801,-23.323907,-0.160200,0.204236,0.204236,0.211464,2986,165
1.476000,-56.284125,-326.793250,555.502087,-3.510132,-114.807129,-126.491940,-52.773993,-200.301310,17.373051,-40.339115,-40.339115,-22.966064,-0.160200,0.198645,0.198645,0.201852,3195,156
1.478000,-56.909883,-298.810250,561.678075,-3.745239,-117.553711,-125.598117,-53.164644,-173.212133,17.568884,-40.139045,-40.139045,-22.570161,-0.160200,0.192459,0.192459,0.198648,3409,142
1.480000,-57.479366,-270.531750,567.298644,-3.947388,-101.074219,-123.145728,-53.531978,-147.386022,17.747177,-39.944742,-39.944742,-22.197565,-0.160200,0.186637,0.186637,0.193308,3593,151
1.482000,-57.992010,-241.985500,572.358237,-4.204468,-128.540039,-123.685159,-53.787542,-118.300341,17.907735,-39.615519,-39.615519,-21.707784,-0.160200,0.178984,0.178984,0.191172,3827,143
1.484000,-58.447308,-213.200000,576.851850,-4.407715,-101.623535,-121.478996,-54.039593,-91.721004,18.050379,-39.327587,-39.327587,-21.277208,-0.160200,0.172256,0.172256,0.178356,4012,136
