t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.848,41.652345,678.9405,-411.092196,6.679688,549.316406,535.928639,34.972657,143.011861,0.408751,23.859609,23.859609,24.268359,0.1602,0.463554,0.463554,0.46458,6080,823
0.85,42.989632,658.01575,-424.29069,7.820068,570.19043,539.354818,35.169564,118.660932,0.418491,23.554888,23.554888,23.973379,0.1602,0.459867,0.459867,0.454968,7118,851
0.852,44.284408,636.4405,-437.069622,8.883545,531.738281,538.593164,35.400863,97.847336,0.427629,23.332915,23.332915,23.760544,0.1602,0.457207,0.457207,0.460308,8086,834
0.854,45.535394,614.23575,-449.416355,9.89209,504.272461,535.161094,35.643304,79.074656,0.436177,23.153369,23.153369,23.589545,0.1602,0.455069,0.455069,0.460308,9004,846
0.856,46.741351,591.4235,-461.318679,11.023682,565.795898,538.224575,35.717669,53.198925,0.44415,22.747179,22.747179,23.191329,0.1602,0.450092,0.450092,0.452832,10034,836
0.858,47.901088,568.02675,-472.764826,12.220093,598.205566,544.222674,35.680995,23.804076,0.451565,22.211739,22.211739,22.663304,0.1602,0.443491,0.443491,0.451764,11123,819
0.86,49.013458,544.06825,-483.743477,13.380249,580.078125,547.808219,35.633209,-3.739969,0.458441,21.701814,21.701814,22.160255,0.1602,0.437203,0.437203,0.44322,12179,821
0.862,50.077361,519.5715,-494.243776,14.559082,589.416504,551.969047,35.518279,-32.397547,0.464797,21.131438,21.131438,21.596235,0.1602,0.430153,0.430153,0.438948,13252,792
0.864,51.091744,494.561,-504.255338,15.647827,544.372559,551.209398,35.443917,-56.648398,0.470652,20.662756,20.662756,21.133408,0.1602,0.424368,0.424368,0.436812,14243,811
0.866,52.055605,469.0615,-513.768265,16.715698,533.935547,549.482013,35.339907,-80.420513,0.476029,20.184318,20.184318,20.660347,0.1602,0.418454,0.418454,0.423996,15215,755
0.868,52.96799,443.09825,-522.773149,17.881348,582.824707,552.816283,35.086642,-109.718033,0.480948,19.518269,19.518269,19.999218,0.1602,0.41019,0.41019,0.418656,16276,797
0.87,53.827998,416.697,-531.261085,19.027222,572.937012,554.828356,34.800776,-138.131356,0.485432,18.847738,18.847738,19.333169,0.1602,0.401865,0.401865,0.414384,17319,747
0.872,54.634778,389.88325,-539.223681,20.150024,561.401367,555.485657,34.484754,-165.602407,0.489501,18.17523,18.17523,18.66473,0.1602,0.393509,0.393509,0.40584,18341,745
0.874,55.387531,362.68425,-546.653063,21.243164,546.569824,554.594073,34.144367,-191.909823,0.493176,17.508149,17.508149,18.001325,0.1602,0.385217,0.385217,0.39516,19336,708
0.876,56.085515,335.12675,-553.541883,22.309937,533.38623,552.473289,33.775578,-217.346539,0.496479,16.838914,16.838914,17.335393,0.1602,0.376892,0.376892,0.380208,20307,698
0.878,56.728038,307.2375,-559.88333,23.349243,519.65332,549.191292,33.378795,-241.953792,0.499429,16.167055,16.167055,16.666484,0.1602,0.368531,0.368531,0.375936,21253,699
0.88,57.314465,279.0445,-565.671134,24.298462,474.609375,541.733101,33.016003,-262.688601,0.502046,15.583548,15.583548,16.085593,0.1602,0.36127,0.36127,0.370596,22117,649
0.882,57.844216,250.57575,-570.89957,25.234497,468.017578,534.361548,32.609719,-283.785798,0.504346,14.967147,14.967147,15.471494,0.1602,0.353594,0.353594,0.358848,22969,621
0.884,58.316768,221.85925,-575.563469,26.079346,422.424316,523.167825,32.237422,-301.308575,0.506348,14.433894,14.433894,14.940242,0.1602,0.346953,0.346953,0.351372,23738,621
0.886,58.731653,192.923,-579.658219,26.807739,364.196777,507.27072,31.923914,-314.34772,0.508066,14.014806,14.014806,14.522873,0.1602,0.341736,0.341736,0.349236,24401,596
0.888,59.08846,163.79625,-583.17977,27.51416,353.210449,491.864693,31.5743,-328.068443,0.509514,13.561768,13.561768,14.071282,0.1602,0.336091,0.336091,0.343896,25044,568
0.89,59.386838,134.50775,-586.12464,28.254639,370.239258,479.70215,31.132199,-345.1944,0.510704,12.9928,12.9928,13.503503,0.1602,0.328994,0.328994,0.334284,25718,545
0.892,59.626491,105.08575,-588.489918,29.035767,390.563965,470.788331,30.590724,-365.702581,0.511645,12.304096,12.304096,12.815741,0.1602,0.320397,0.320397,0.330012,26429,520
0.894,59.807181,75.56,-590.273264,29.67627,320.251465,455.734645,30.130911,-380.174645,0.512346,11.770627,11.770627,12.282974,0.1602,0.313737,0.313737,0.3204,27012,510
0.896,59.928731,45.96,-591.472915,30.2948,309.265137,441.087694,29.633931,-395.127694,0.512814,11.206059,11.206059,11.718874,0.1602,0.306686,0.306686,0.313992,27575,508
0.898,59.991021,16.314,-592.087684,30.892456,298.828125,426.861737,29.098565,-410.547737,0.513053,10.609892,10.609892,11.122945,0.1602,0.299237,0.299237,0.30972,28119,500
0.9,59.993987,-13.348,-592.116964,31.46814,287.841797,412.959743,28.525847,-426.307743,0.513064,9.984975,9.984975,10.498039,-0.1602,-0.028975,-0.028975,0.30438,28643,456
0.902,59.937629,-42.99675,-591.560726,32.031738,281.799316,399.8437,27.905891,-442.84045,0.512848,9.317715,9.317715,9.830563,-0.1602,-0.037318,-0.037318,-0.025632,29156,395
0.904,59.822,-72.60325,-590.419519,32.493164,230.712891,382.930619,27.328836,-455.533869,0.512404,8.74367,8.74367,9.256074,-0.1602,-0.044499,-0.044499,-0.036312,29576,239
0.906,59.647216,-102.1375,-588.694473,32.734863,120.849609,356.722518,26.912353,-458.860018,0.511726,8.431203,8.431203,8.942928,-0.1602,-0.048413,-0.048413,-0.046992,29796,87
0.908,59.41345,-131.57075,-586.387293,32.822754,43.945312,325.444798,26.590696,-457.015548,0.510809,8.266906,8.266906,8.777715,-0.1602,-0.050479,-0.050479,-0.044856,29876,14
0.91,59.120933,-160.87425,-583.50026,32.82605,1.647949,293.065113,26.294883,-453.939363,0.509644,8.139894,8.139894,8.649538,-0.1602,-0.052081,-0.052081,-0.050196,29879,-25
0.912,58.769953,-190.01875,-580.036229,32.793091,-16.479492,262.110652,25.976862,-452.129402,0.508223,7.977215,7.977215,8.485438,-0.1602,-0.054132,-0.054132,-0.054468,29849,-34
0.914,58.360858,-218.975,-575.998627,32.752441,-20.324707,233.867116,25.608417,-452.842116,0.506533,7.739706,7.739706,8.246238,-0.1602,-0.057122,-0.057122,-0.052332,29812,-25
0.916,57.894053,-247.71475,-571.391445,32.717285,-17.578125,208.722592,25.176768,-456.437342,0.50456,7.413278,7.413278,7.917838,-0.1602,-0.061227,-0.061227,-0.057672,29780,-26
0.918,57.369999,-276.2095,-566.219239,32.685425,-15.930176,186.257315,24.684574,-462.466815,0.50229,7.00738,7.00738,7.509669,-0.1602,-0.066329,-0.066329,-0.05874,29751,-24
0.92,56.789215,-304.43125,-560.487123,32.653564,-15.930176,166.038566,24.135651,-470.469816,0.499705,6.532383,6.532383,7.032088,-0.1602,-0.072299,-0.072299,-0.066216,29722,-24
0.922,56.152274,-332.35225,-554.200767,32.620605,-16.479492,147.78676,23.531669,-480.13901,0.496789,5.994672,5.994672,6.491461,-0.1602,-0.079057,-0.079057,-0.072624,29692,-22
0.924,55.459806,-359.94425,-547.366387,32.592041,-14.282227,131.579862,22.867765,-491.524112,0.493523,5.390409,5.390409,5.883931,-0.1602,-0.086651,-0.086651,-0.075828,29666,-23
0.926,54.712497,-387.18025,-539.990739,32.556885,-17.578125,116.664063,22.155612,-503.844313,0.489885,4.740351,4.740351,5.230237,-0.1602,-0.094822,-0.094822,-0.09078,29634,-26
0.928,53.911085,-414.0335,-532.081119,32.514038,-21.42334,102.855323,21.397047,-516.888823,0.485857,4.0493,4.0493,4.535157,-0.1602,-0.103511,-0.103511,-0.091848,29595,-35
0.93,53.056363,-440.4775,-523.645347,32.470093,-21.972656,90.372525,20.58627,-530.850025,0.481416,3.310356,3.310356,3.791772,-0.1602,-0.112803,-0.112803,-0.104664,29555,-31
0.932,52.149175,-466.48575,-514.691766,32.421753,-24.169922,78.91828,19.727422,-545.40403,0.476541,2.5317,2.5317,3.008242,-0.1602,-0.122597,-0.122597,-0.108936,29511,-42
0.934,51.19042,-492.03275,-505.229228,32.370117,-25.817871,68.444665,18.820303,-560.477415,0.471211,1.714492,1.714492,2.185704,-0.1602,-0.132879,-0.132879,-0.118548,29464,-47
0.936,50.181044,-517.09325,-495.267092,32.305298,-32.409668,58.359232,17.875746,-575.452482,0.465404,0.876131,0.876131,1.341536,-0.1602,-0.143431,-0.143431,-0.130296,29405,-53
0.938,49.122047,-541.64225,-484.815208,32.213013,-46.142578,47.909051,16.909034,-589.551301,0.4591,0.03953,0.03953,0.49863,-0.1602,-0.153967,-0.153967,-0.145248,29321,-83
0.94,48.014475,-565.65575,-473.883912,32.104248,-54.382324,37.679913,15.910227,-603.335663,0.452277,-0.811189,-0.811189,-0.358913,-0.1602,-0.164686,-0.164686,-0.151656,29222,-74
0.942,46.859424,-589.10975,-462.484012,31.980103,-62.072754,27.704647,14.879321,-616.814397,0.444916,-1.676182,-1.676182,-1.231266,-0.1602,-0.175591,-0.175591,-0.16554,29109,-82
0.944,45.658036,-611.9815,-450.626783,31.833984,-73.059082,17.628274,13.824052,-629.609774,0.436999,-2.544131,-2.544131,-2.107132,-0.1602,-0.186539,-0.186539,-0.177288,28976,-125
0.946,44.411498,-634.248,-438.323949,31.679077,-77.453613,8.120085,12.732421,-642.368085,0.42851,-3.433645,-3.433645,-3.005135,-0.1602,-0.197764,-0.197764,-0.1869,28835,-134
0.948,43.121044,-655.88725,-425.587675,31.505493,-86.791992,-1.371123,11.615551,-654.516127,0.419432,-4.327925,-4.327925,-3.908493,-0.1602,-0.209056,-0.209056,-0.199716,28677,-118
0.95,41.787949,-676.878,-412.430557,31.295654,-104.919434,-11.725954,10.492295,-665.152046,0.409752,-5.199715,-5.199715,-4.789963,-0.1602,-0.220075,-0.220075,-0.20826,28486,-131
0.952,40.413532,-697.19925,-398.865605,31.068237,-113.708496,-21.924208,9.345295,-675.275042,0.39946,-6.077057,-6.077057,-5.677597,-0.1602,-0.23117,-0.23117,-0.215736,28279,-169
0.954,38.999152,-716.83125,-384.906231,30.827637,-120.300293,-31.761817,8.171515,-685.069433,0.388545,-6.965023,-6.965023,-6.576477,-0.1602,-0.242406,-0.242406,-0.230688,28060,-167
0.956,37.546207,-735.75425,-370.566241,30.57605,-125.793457,-41.164981,6.970157,-694.589269,0.377002,-7.865043,-7.865043,-7.488041,-0.1602,-0.253801,-0.253801,-0.244572,27831,-182
0.958,36.056135,-753.94975,-355.859815,30.283813,-146.118164,-51.660299,5.772322,-702.289451,0.364827,-8.731153,-8.731153,-8.366326,-0.1602,-0.264779,-0.264779,-0.249912,27565,-218
0.96,34.530408,-771.39975,-340.801494,29.959717,-162.04834,-62.699103,4.570691,-708.700647,0.352018,-9.577083,-9.577083,-9.225065,-0.1602,-0.275513,-0.275513,-0.26166,27270,-199
0.962,32.970536,-788.087,-325.40617,29.62793,-165.893555,-73.018548,3.342606,-715.068452,0.338579,-10.438417,-10.438417,-10.099838,-0.1602,-0.286448,-0.286448,-0.279816,26968,-222
0.964,31.37806,-803.99475,-309.689066,29.230225,-198.852539,-85.601947,2.147835,-718.392803,0.324513,-11.226282,-11.226282,-10.901768,-0.1602,-0.296472,-0.296472,-0.290496,26606,-322
0.966,29.754557,-819.1075,-293.665724,28.8479,-191.162109,-96.157963,0.906657,-722.949537,0.309831,-12.064005,-12.064005,-11.754174,-0.1602,-0.307127,-0.307127,-0.294768,26258,-332
0.968,28.10163,-833.4105,-277.35199,28.437012,-205.444336,-107.086601,-0.335382,-726.323899,0.294543,-12.881617,-12.881617,-12.587073,-0.1602,-0.317538,-0.317538,-0.30972,25884,-303
0.97,26.420915,-846.88925,-260.763994,27.997559,-219.726562,-118.350597,-1.576644,-728.538653,0.278666,-13.678515,-13.678515,-13.399849,-0.1602,-0.327698,-0.327698,-0.316128,25484,-325
0.972,24.714073,-859.53075,-243.91814,27.584473,-206.542969,-127.169834,-2.8704,-732.360916,0.262216,-14.535537,-14.535537,-14.27332,-0.1602,-0.338617,-0.338617,-0.326808,25108,-364
0.974,22.982792,-871.322,-226.831086,27.035156,-274.658203,-141.918671,-4.052364,-729.403329,0.245217,-15.205938,-15.205938,-14.960721,-0.1602,-0.347209,-0.347209,-0.33642,24608,-402
0.976,21.228785,-882.2515,-209.519729,26.511108,-262.023926,-153.929196,-5.282323,-728.322304,0.227694,-15.93841,-15.93841,-15.710716,-0.1602,-0.356584,-0.356584,-0.3471,24131,-413
0.978,19.453786,-892.30875,-192.001187,26.021118,-244.995117,-163.035789,-6.567332,-729.272961,0.209675,-16.739969,-16.739969,-16.530294,-0.1602,-0.366829,-0.366829,-0.360984,23685,-399
0.98,17.65955,-901.48375,-174.292784,25.491577,-264.770508,-173.20926,-7.832027,-728.27449,0.191191,-17.495101,-17.495101,-17.30391,-0.1602,-0.376499,-0.376499,-0.364188,23203,-413
0.982,15.847851,-909.76725,-156.41203,24.89502,-298.278809,-185.716215,-9.047169,-724.051035,0.172277,-18.163675,-18.163675,-17.991398,-0.1602,-0.385092,-0.385092,-0.37914,22660,-497
0.984,14.020481,-917.15125,-138.376607,24.28418,-305.419922,-197.686586,-10.263699,-719.464664,0.152971,-18.826764,-18.826764,-18.673793,-0.1602,-0.393622,-0.393622,-0.386616,22104,-490
0.986,12.179246,-923.62825,-120.20435,23.581055,-351.5625,-213.074177,-11.401809,-710.554073,0.133311,-19.366477,-19.366477,-19.233165,-0.1602,-0.400615,-0.400615,-0.394092,21464,-529
0.988,10.325968,-929.19175,-101.913228,22.872437,-354.309082,-227.197668,-12.546469,-701.994082,0.113341,-19.91631,-19.91631,-19.802969,-0.1602,-0.407737,-0.407737,-0.399432,20819,-526
0.99,8.462479,-933.8365,-83.521328,22.168213,-352.111816,-239.689083,-13.705734,-694.147417,0.093104,-20.487514,-20.487514,-20.394411,-0.1602,-0.41513,-0.41513,-0.410112,20178,-550
0.992,6.590622,-937.55775,-65.046838,21.457397,-355.407715,-251.260946,-14.866775,-686.296804,0.072646,-21.059735,-21.059735,-20.987089,-0.1602,-0.422539,-0.422539,-0.417588,19531,-583
0.994,4.712248,-940.352,-46.508026,20.758667,-349.365234,-261.071375,-16.046419,-679.280625,0.052015,-21.657883,-21.657883,-21.605868,-0.1602,-0.430273,-0.430273,-0.426132,18895,-600
0.996,2.829214,-942.2165,-27.923224,19.980835,-388.916016,-273.855839,-17.151621,-668.360661,0.031259,-22.142423,-22.142423,-22.111164,-0.1602,-0.43659,-0.43659,-0.43254,18187,-621
0.998,0.943382,-943.149,-9.31081,19.194214,-393.310547,-285.80131,-18.250832,-657.34769,0.010428,-22.62168,-22.62168,-22.611252,-0.1602,-0.442841,-0.442841,-0.442152,17471,-637
1,-0.943382,-943.149,9.31081,18.419678,-387.268066,-295.947985,-19.36306,-647.201015,-0.010428,-23.124009,-23.124009,-23.134437,-0.1602,-0.44938,-0.44938,-0.436812,16766,-680
1.002,-2.829214,-942.2165,27.923224,17.624268,-397.705078,-306.123695,-20.453482,-636.092805,-0.031259,-23.596235,-23.596235,-23.627494,-0.1602,-0.455544,-0.455544,-0.450696,16042,-689
1.004,-4.712248,-940.352,46.508026,16.643188,-490.539551,-324.56528,-21.355436,-615.78672,-0.052015,-23.7928,-23.7928,-23.844814,-0.1602,-0.45826,-0.45826,-0.457104,15149,-717
1.006,-6.590622,-937.55775,65.046838,15.564331,-539.428711,-346.051623,-22.154953,-591.506127,-0.072646,-23.85742,-23.85742,-23.930066,-0.1602,-0.459326,-0.459326,-0.460308,14167,-723
1.008,-8.462479,-933.8365,83.521328,14.582153,-491.088867,-360.555348,-23.044632,-573.281152,-0.093104,-24.082808,-24.082808,-24.175912,-0.1602,-0.462399,-0.462399,-0.465648,13273,-736
1.01,-10.325968,-929.19175,101.913228,13.598877,-491.638184,-373.663631,-23.924845,-555.528119,-0.113341,-24.310651,-24.310651,-24.423992,-0.1602,-0.4655,-0.4655,-0.460308,12378,-755
1.012,-12.179246,-923.62825,120.20435,12.646362,-476.257324,-383.923001,-24.825608,-539.705249,-0.133311,-24.584735,-24.584735,-24.718046,-0.1602,-0.469176,-0.469176,-0.466716,11511,-782
1.014,-14.020481,-917.15125,138.376607,11.724609,-460.876465,-391.618347,-25.74509,-525.532903,-0.152971,-24.89906,-24.89906,-25.052031,-0.1602,-0.47335,-0.47335,-0.465648,10672,-774
1.016,-15.847851,-909.76725,156.41203,10.55127,-586.669922,-411.123504,-26.399121,-498.643746,-0.172277,-24.82928,-24.82928,-25.001558,-0.1602,-0.472719,-0.472719,-0.478464,9604,-814
1.018,-17.65955,-901.48375,174.292784,9.474609,-538.330078,-423.844162,-27.134159,-477.639588,-0.191191,-24.911698,-24.911698,-25.102889,-0.1602,-0.473986,-0.473986,-0.474192,8624,-783
1.02,-19.453786,-892.30875,192.001187,8.26062,-606.994629,-442.159209,-27.714406,-450.149541,-0.209675,-24.786359,-24.786359,-24.996034,-0.1602,-0.47265,-0.47265,-0.476328,7519,-815
1.022,-21.228785,-882.2515,209.519729,7.07959,-590.515137,-456.994801,-28.308375,-425.256699,-0.227694,-24.714732,-24.714732,-24.942426,-0.1602,-0.47198,-0.47198,-0.478464,6444,-841
1.024,-22.982792,-871.322,226.831086,6.032593,-523.498535,-463.645175,-29.015385,-407.676825,-0.245217,-24.839793,-24.839793,-25.08501,-0.1602,-0.473763,-0.473763,-0.473124,5491,-859
1.026,-24.714073,-859.53075,243.91814,4.821899,-605.34668,-477.815325,-29.535972,-381.715425,-0.262216,-24.70469,-24.70469,-24.966906,-0.1602,-0.472286,-0.472286,-0.470988,4389,-837
1.028,-26.420915,-846.88925,260.763994,3.755127,-533.38623,-483.372416,-30.176042,-363.516834,-0.278666,-24.778061,-24.778061,-25.056726,-0.1602,-0.473409,-0.473409,-0.468852,3418,-835
1.03,-28.10163,-833.4105,277.35199,2.607056,-574.035645,-492.438739,-30.708686,-340.971761,-0.294543,-24.709948,-24.709948,-25.004492,-0.1602,-0.472756,-0.472756,-0.47526,2373,-855
1.032,-29.754557,-819.1075,293.665724,1.500732,-553.161621,-498.511027,-31.255289,-320.596473,-0.309831,-24.688234,-24.688234,-24.998065,-0.1602,-0.472676,-0.472676,-0.467784,1366,-877
1.034,-31.37806,-803.99475,309.689066,0.464722,-518.005371,-500.460461,-31.842782,-303.534289,-0.324513,-24.749321,-24.749321,-25.073835,-0.1602,-0.473623,-0.473623,-0.468852,423,-864
1.036,-32.970536,-788.087,325.40617,-0.729492,-597.106934,-510.125109,-32.241044,-277.961891,-0.338579,-24.546283,-24.546283,-24.884862,-0.1602,-0.471261,-0.471261,-0.46992,-664,-877
1.038,-34.530408,-771.39975,340.801494,-1.873169,-571.838379,-516.296436,-32.657239,-255.103314,-0.352018,-24.401565,-24.401565,-24.753583,-0.1602,-0.46962,-0.46962,-0.47526,-1705,-873
1.04,-36.056135,-753.94975,355.859815,-3.128906,-627.868652,-527.453657,-32.927229,-226.496093,-0.364827,-24.067202,-24.067202,-24.432029,-0.1602,-0.4656,-0.4656,-0.467784,-2848,-889
1.042,-37.546207,-735.75425,370.566241,-4.445068,-658.081055,-540.516397,-33.101139,-195.237853,-0.377002,-23.627878,-23.627878,-24.00488,-0.1602,-0.460261,-0.460261,-0.46458,-4046,-883
1.044,-38.999152,-716.83125,384.906231,-5.760132,-657.531738,-552.217931,-33.23902,-164.613319,-0.388545,-23.177606,-23.177606,-23.566152,-0.1602,-0.454777,-0.454777,-0.463512,-5243,-857
1.046,-40.413532,-697.19925,398.865605,-6.991699,-615.783691,-558.574507,-33.421833,-138.624743,-0.39946,-22.835694,-22.835694,-23.235154,-0.1602,-0.450639,-0.450639,-0.4539,-6364,-879
1.048,-41.787949,-676.878,412.430557,-8.092529,-550.415039,-557.75856,-33.69542,-119.11944,-0.409752,-22.662387,-22.662387,-23.072139,-0.1602,-0.448602,-0.448602,-0.449628,-7366,-861
1.05,-43.121044,-655.88725,425.587675,-9.261475,-584.472656,-560.42997,-33.859569,-95.45728,-0.419432,-22.349678,-22.349678,-22.76911,-0.1602,-0.444814,-0.444814,-0.44856,-8430,-840
1.052,-44.411498,-634.248,438.323949,-10.443604,-591.064453,-563.493418,-33.967894,-70.754582,-0.42851,-21.984706,-21.984706,-22.413216,-0.1602,-0.440365,-0.440365,-0.446424,-9506,-848
1.054,-45.658036,-611.9815,450.626783,-11.437866,-497.131348,-556.857211,-34.22017,-55.124289,-0.436999,-21.866013,-21.866013,-22.303012,-0.1602,-0.438988,-0.438988,-0.441084,-10411,-851
1.056,-46.859424,-589.10975,462.484012,-12.453003,-507.568359,-551.928326,-34.406421,-37.181424,-0.444916,-21.666625,-21.666625,-22.111541,-0.1602,-0.436594,-0.436594,-0.438948,-11335,-839
1.058,-48.014475,-565.65575,473.883912,-13.606567,-576.782227,-554.413716,-34.407908,-11.242034,-0.452277,-21.214805,-21.214805,-21.667082,-0.1602,-0.431039,-0.431039,-0.431472,-12385,-837
1.06,-49.122047,-541.64225,484.815208,-14.575562,-484.49707,-547.422051,-34.546485,5.779801,-0.4591,-21.002371,-21.002371,-21.46147,-0.1602,-0.428468,-0.428468,-0.435744,-13267,-816
1.062,-50.181044,-517.09325,495.267092,-15.704956,-564.697266,-549.149573,-34.476088,32.056323,-0.465404,-20.500755,-20.500755,-20.96616,-0.1602,-0.422277,-0.422277,-0.430404,-14295,-825
1.064,-51.19042,-492.03275,505.229228,-16.657471,-476.257324,-541.860348,-34.532949,49.827598,-0.471211,-20.225323,-20.225323,-20.696534,-0.1602,-0.418907,-0.418907,-0.419724,-15162,-787
1.066,-52.149175,-466.48575,514.691766,-17.62207,-482.299805,-535.904294,-34.527105,69.418544,-0.476541,-19.879826,-19.879826,-20.356367,-0.1602,-0.414655,-0.414655,-0.417588,-16040,-815
1.068,-53.056363,-440.4775,523.645347,-18.572388,-475.158691,-529.829733,-34.483975,89.352233,-0.481416,-19.505571,-19.505571,-19.986987,-0.1602,-0.410037,-0.410037,-0.403704,-16905,-789
1.07,-53.911085,-414.0335,532.081119,-19.529297,-478.45459,-524.692219,-34.381788,110.658719,-0.485857,-19.07128,-19.07128,-19.557137,-0.1602,-0.404664,-0.404664,-0.407976,-17776,-792
1.072,-54.712497,-387.18025,539.990739,-20.566406,-518.554688,-524.078466,-34.146091,136.898216,-0.489885,-18.469335,-18.469335,-18.959221,-0.1602,-0.39719,-0.39719,-0.406908,-18720,-745
1.074,-55.459806,-359.94425,547.366387,-21.588135,-510.864258,-522.757045,-33.871671,162.812795,-0.493523,-17.849407,-17.849407,-18.34293,-0.1602,-0.389487,-0.389487,-0.396228,-19650,-726
1.076,-56.152274,-332.35225,554.200767,-22.65271,-532.287598,-523.7101,-33.499564,191.35785,-0.496789,-17.123895,-17.123895,-17.620684,-0.1602,-0.380459,-0.380459,-0.383412,-20619,-736
1.078,-56.789215,-304.43125,560.487123,-23.674438,-510.864258,-522.425516,-33.114777,217.994266,-0.499705,-16.423948,-16.423948,-16.923654,-0.1602,-0.371746,-0.371746,-0.372732,-21549,-691
1.08,-57.369999,-276.2095,566.219239,-24.586304,-455.932617,-515.776226,-32.783695,239.566726,-0.50229,-15.845192,-15.845192,-16.347481,-0.1602,-0.364544,-0.364544,-0.375936,-22379,-679
1.082,-57.894053,-247.71475,571.391445,-25.519043,-466.369629,-510.835567,-32.37501,263.120817,-0.50456,-15.184444,-15.184444,-15.689003,-0.1602,-0.356313,-0.356313,-0.366324,-23228,-683
1.084,-58.360858,-218.975,575.998627,-26.425415,-453.186035,-505.070613,-31.935443,286.095613,-0.506533,-14.514942,-14.514942,-15.021474,-0.1602,-0.347968,-0.347968,-0.356712,-24053,-636
1.086,-58.769953,-190.01875,580.036229,-27.301025,-437.805176,-498.34407,-31.468928,308.32532,-0.508223,-13.841982,-13.841982,-14.350205,-0.1602,-0.339578,-0.339578,-0.348168,-24850,-632
1.088,-59.120933,-160.87425,583.50026,-28.148071,-423.522949,-490.861958,-30.972862,329.987708,-0.509644,-13.160873,-13.160873,-13.670517,-0.1602,-0.331081,-0.331081,-0.340692,-25621,-616
1.09,-59.41345,-131.57075,586.387293,-28.962158,-407.043457,-482.480108,-30.451292,350.909358,-0.510809,-12.477112,-12.477112,-12.987921,-0.1602,-0.322549,-0.322549,-0.335352,-26362,-575
1.092,-59.647216,-102.1375,588.694473,-29.800415,-419.128418,-476.144939,-29.846801,374.007439,-0.511726,-11.704712,-11.704712,-12.216438,-0.1602,-0.312905,-0.312905,-0.324672,-27125,-561
1.094,-59.822,-72.60325,590.419519,-30.633179,-416.381836,-470.168628,-29.188821,397.565378,-0.512404,-10.891611,-10.891611,-11.404015,-0.1602,-0.30275,-0.30275,-0.312924,-27883,-540
1.096,-59.937629,-42.99675,591.560726,-31.42749,-397.155762,-462.867342,-28.510139,419.870592,-0.512848,-10.087728,-10.087728,-10.600577,-0.1602,-0.292707,-0.292707,-0.303312,-28606,-525
1.098,-59.993987,-13.348,592.116964,-32.1427,-357.60498,-452.341106,-27.851287,438.993106,-0.513064,-9.351508,-9.351508,-9.864572,-0.1602,-0.283507,-0.283507,-0.300108,-29257,-494
1.1,-59.991021,16.314,592.087684,-32.790894,-324.09668,-439.516663,-27.200127,455.830663,-0.513053,-8.659866,-8.659866,-9.172919,0.1602,0.045539,0.045539,-0.281952,-29847,-468
1.102,-59.928731,45.96,591.472915,-33.37207,-290.588379,-424.623835,-26.556661,470.583835,-0.512814,-8.009304,-8.009304,-8.522118,0.1602,0.053674,0.053674,0.045924,-30376,-340
1.104,-59.807181,75.56,590.273264,-33.796143,-212.036133,-403.365064,-26.011038,478.925064,-0.512346,-7.53042,-7.53042,-8.042766,0.1602,0.059665,0.059665,0.0534,-30762,-218
1.106,-59.626491,105.08575,588.489918,-34.021362,-112.609863,-374.289544,-25.605129,479.375294,-0.511645,-7.274606,-7.274606,-7.786251,0.1602,0.062872,0.062872,0.061944,-30967,-83
1.108,-59.386838,134.50775,586.12464,-34.093872,-36.254883,-340.486078,-25.292966,474.993828,-0.510704,-7.160387,-7.160387,-7.671091,0.1602,0.064311,0.064311,0.061944,-31033,-10
1.11,-59.08846,163.79625,583.17977,-34.08728,3.295898,-306.10788,-25.00118,469.90413,-0.509514,-7.070977,-7.070977,-7.580491,0.1602,0.065444,0.065444,0.063012,-31027,25
1.112,-58.731653,192.923,579.658219,-34.048828,19.226074,-273.574485,-24.682825,466.497485,-0.508066,-6.935963,-6.935963,-7.444029,0.1602,0.06715,0.06715,0.065148,-30992,29
1.114,-58.316768,221.85925,575.563469,-34.003784,22.521973,-243.964839,-24.312984,465.824089,-0.506348,-6.721793,-6.721793,-7.228141,0.1602,0.069848,0.069848,0.06942,-30951,34
1.116,-57.844216,250.57575,570.89957,-33.962036,20.874023,-217.480953,-23.88218,468.056703,-0.504346,-6.419663,-6.419663,-6.924009,0.1602,0.07365,0.07365,0.068352,-30913,30
1.118,-57.314465,279.0445,565.671134,-33.922485,19.775391,-193.755319,-23.39198,472.799819,-0.502046,-6.037434,-6.037434,-6.539479,0.1602,0.078457,0.078457,0.073692,-30877,26
1.12,-56.728038,307.2375,559.88333,-33.88623,18.127441,-172.567043,-22.841808,479.804543,-0.499429,-5.579097,-5.579097,-6.078526,0.1602,0.084218,0.084218,0.079032,-30844,27
1.122,-56.085515,335.12675,553.541883,-33.848877,18.676758,-153.442663,-22.236638,488.569413,-0.496479,-5.056444,-5.056444,-5.552923,0.1602,0.090788,0.090788,0.086508,-30810,29
